17.09.2024 23:00;0,612;10,277
18.09.2024 00:00;1,694;9,275
18.09.2024 01:00;0,57;8,832
18.09.2024 02:00;0,453;8,134
18.09.2024 03:00;0,497;8,434
18.09.2024 04:00;0,525;8,445
18.09.2024 05:00;0,505;8,341
18.09.2024 06:00;0,439;10,217
18.09.2024 07:00;0,562;14,615
18.09.2024 08:00;0,488;16,579
18.09.2024 09:00;0,44;13,286
18.09.2024 10:00;0,489;10,303
18.09.2024 11:00;0,585;7,918
18.09.2024 12:00;0,639;3,873
18.09.2024 13:00;0,517;3,1
18.09.2024 14:00;0,529;3,428
18.09.2024 15:00;0,6;3,721
18.09.2024 16:00;0,468;5,443
18.09.2024 17:00;1,969;9,371
18.09.2024 18:00;0,405;15,284
18.09.2024 19:00;0,67;14,999
18.09.2024 20:00;0,878;17,25
18.09.2024 21:00;0,677;12,883
18.09.2024 22:00;0,526;9,913
18.09.2024 23:00;0,486;9,461
19.09.2024 00:00;1,481;7,607
19.09.2024 01:00;0,536;7,673
19.09.2024 02:00;0,446;7,824
19.09.2024 03:00;0,469;7,231
19.09.2024 04:00;0,513;7,704
19.09.2024 05:00;0,571;7,646
19.09.2024 06:00;0,451;9,441
19.09.2024 07:00;0,561;11,474
19.09.2024 08:00;0,54;14,875
19.09.2024 09:00;0,406;12,513
19.09.2024 10:00;0,447;11,001
19.09.2024 11:00;0,403;7,481
19.09.2024 12:00;0,398;5,896
19.09.2024 13:00;0,473;3,76
19.09.2024 14:00;0,411;3,006
19.09.2024 15:00;1,813;1,253
19.09.2024 16:00;0,553;2,388
19.09.2024 17:00;0,434;6,445
19.09.2024 18:00;0,561;13,959
19.09.2024 19:00;0,681;14,539
19.09.2024 20:00;0,811;17,992
19.09.2024 21:00;0,77;11,395
19.09.2024 22:00;0,721;8,83
19.09.2024 23:00;0,578;8,897
20.09.2024 00:00;3,212;7,887
20.09.2024 01:00;1,43;7,334
20.09.2024 02:00;0,938;7,494
20.09.2024 03:00;0,866;7,385
20.09.2024 04:00;0,883;7,336
20.09.2024 05:00;0,867;7,469
20.09.2024 06:00;0,826;8,974
20.09.2024 07:00;0,688;12,09
20.09.2024 08:00;0,594;15,651
20.09.2024 09:00;0,484;14,999
20.09.2024 10:00;0,532;11,008
20.09.2024 11:00;0,476;8,533
20.09.2024 12:00;0,5;6,334
20.09.2024 13:00;0,485;5,496
20.09.2024 14:00;0,618;3,664
20.09.2024 15:00;0,464;3,765
20.09.2024 16:00;0,481;6,444
20.09.2024 17:00;0,536;10,406
20.09.2024 18:00;1,287;14,635
20.09.2024 19:00;0,642;16,974
20.09.2024 20:00;0,777;19,38
20.09.2024 21:00;0,602;13,382
20.09.2024 22:00;0,525;9,974
20.09.2024 23:00;0,454;10,058
21.09.2024 00:00;0,436;8,717
21.09.2024 01:00;0,387;8,945
21.09.2024 02:00;0,404;8,649
21.09.2024 03:00;0,44;8,322
21.09.2024 04:00;0,433;8,26
21.09.2024 05:00;0,492;8,71
21.09.2024 06:00;0,406;9,028
21.09.2024 07:00;0,386;9,976
21.09.2024 08:00;0,694;9,788
21.09.2024 09:00;0,67;8,562
21.09.2024 10:00;0,743;0,878
21.09.2024 11:00;0,454;0,533
21.09.2024 12:00;0,43;0,308
21.09.2024 13:00;0,365;0,001
21.09.2024 14:00;0,462;0,003
21.09.2024 15:00;0,415;0,193
21.09.2024 16:00;1,886;0,554
21.09.2024 17:00;0,509;4,346
21.09.2024 18:00;0,478;9,871
21.09.2024 19:00;0,505;15,348
21.09.2024 20:00;0,492;14,44
21.09.2024 21:00;0,594;9,006
21.09.2024 22:00;0,589;8,118
21.09.2024 23:00;0,555;6,239
22.09.2024 00:00;1,87;5,024
22.09.2024 01:00;0,502;7,594
22.09.2024 02:00;0,414;6,789
22.09.2024 03:00;0,443;6,801
22.09.2024 04:00;0,554;8,565
